data,product_id,nome,preco,preco_original,n_ofertas,item_id,seller_id,frete_gratis,full,permalink
2026-08-02,MLB20562815,Shampoo Profissional Babosa Facinatus Fortalecimento,42.99,,2,MLB3906553611,530706461,True,False,https://www.mercadolivre.com.br/p/MLB20562815
2026-08-02,MLB20187397,Shampoo Profissional Lavatório 2500 Ml Limpeza Profunda,210.21,,2,MLB5351085668,722683659,True,False,https://www.mercadolivre.com.br/p/MLB20187397
2026-08-02,MLB20335700,Condicionador Hidratação Profunda Vitallederm 300ml,69.9,,4,MLB6816025638,50706999,True,False,https://www.mercadolivre.com.br/p/MLB20335700
2026-08-02,MLB52965346,Kit Shampoo+ Condicionador+ Hidratação+fluido Escova-trivitt,194.51,249.38,2,MLB5829779184,13604495,True,False,https://www.mercadolivre.com.br/p/MLB52965346
2026-08-02,MLB29607113,Condicionador Hidratação Equilibrante Patauá300ml Loccitane,59.9,,8,MLB4545582661,434430484,True,False,https://www.mercadolivre.com.br/p/MLB29607113
2026-08-02,MLB20259017,Condicionador Hidratação Intensiva - Arvensis - 300ml,56.61,,10,MLB5352545556,1514289402,True,False,https://www.mercadolivre.com.br/p/MLB20259017
2026-08-02,MLB22373275,TRESemmé Condicionador Hidratação Profunda 400ml,32.69,40.79,5,MLB3392696497,179105330,True,False,https://www.mercadolivre.com.br/p/MLB22373275
2026-08-02,MLB27678584,TRESemmé Condicionador Hidratação Profunda 650ml,30.46,44.59,8,MLB4184499792,480265022,True,True,https://www.mercadolivre.com.br/p/MLB27678584
2026-08-02,MLB34696930,Kit Lowell LisoMágico Shampoo Condicionador Hidratação Alisamento,151.8,,2,MLB5230497536,1898091970,True,False,https://www.mercadolivre.com.br/p/MLB34696930
2026-08-02,MLB45572007,Dacca Kit Shampoo Condicionador Hidratação Protetor Térmico,104.0,195.89,2,MLB3963056909,163129478,True,True,https://www.mercadolivre.com.br/p/MLB45572007
2026-08-02,MLB36478561,Condicionador Hidratação Equilibrante Patauá 50ml,45.01,47.38,2,MLB7069522880,1709561750,True,True,https://www.mercadolivre.com.br/p/MLB36478561
2026-08-02,MLB20817880,Baby Dove Condicionador Hidratação Enriquecida 200ml,16.99,19.9,6,MLB3696509848,480265022,True,True,https://www.mercadolivre.com.br/p/MLB20817880
2026-08-02,MLB19769465,Máscara Capilar Hidratação Betobita 300g,53.9,,2,MLB6182423128,3061553325,True,False,https://www.mercadolivre.com.br/p/MLB19769465
2026-08-02,MLB39006259,Máscara Capilar Siàge Hidratação Micelar 250g,62.99,,7,MLB4646779253,1786507632,True,False,https://www.mercadolivre.com.br/p/MLB39006259
2026-08-02,MLB23187259,Máscara Capilar Hidratação Quiabo Vitiss 500g,52.28,53.9,2,MLB5270181014,178760490,True,False,https://www.mercadolivre.com.br/p/MLB23187259
2026-08-02,MLB61272803,Máscara Capilar Hidratação Intensiva Arvensis 300g,58.02,,8,MLB6815965018,3395464747,True,False,https://www.mercadolivre.com.br/p/MLB61272803
2026-08-02,MLB19760888,Mascara Capilar Hidrataçao 250g Meu Cronograma,44.99,,4,MLB5129271760,60448080,True,False,https://www.mercadolivre.com.br/p/MLB19760888
2026-08-02,MLB66383651,Escova Progressiva Capilar Vegana Burix 1l Prohall +,499.8,,2,MLB7253280248,321983015,True,True,https://www.mercadolivre.com.br/p/MLB66383651
2026-08-02,MLB68726370,Progressiva Capilar Vegana 500ml S/ Formol Agilcap Belletonn,154.54,179.9,2,MLB6781688500,107354664,True,False,https://www.mercadolivre.com.br/p/MLB68726370
2026-08-02,MLB28456268,Progressiva Capilar 0% Formol Orgânica 250ml Cabelos Lisos,78.85,,2,MLB6184926982,288905687,True,False,https://www.mercadolivre.com.br/p/MLB28456268
2026-08-02,MLB20785262,Loção Capilar Progressiva Camelia Formula Original,25.9,,5,MLB4802992711,1441287100,True,False,https://www.mercadolivre.com.br/p/MLB20785262
2026-08-02,MLB53230065,Kit Cronograma Capilar Pós Progressiva - Aneethun,264.17,278.08,5,MLB4159294945,1744157697,True,False,https://www.mercadolivre.com.br/p/MLB53230065
2026-08-02,MLB25713591,Óleo capilr negra rosa/ óleo capilar rosa mosqueta/ blend de óleo capilar negra rosa,27.49,49.99,5,MLB4923459367,533931037,True,False,https://www.mercadolivre.com.br/p/MLB25713591
2026-08-02,MLB37517467,Óleo Capilar Nutrição Restauração Tratamento Capilar 60ml,23.9,,2,MLB4665080165,3302335763,True,False,https://www.mercadolivre.com.br/p/MLB37517467
2026-08-02,MLB28389837,Óleo Capilar 50ml - Metal Detox,195.9,,3,MLB4692874291,3347722799,True,False,https://www.mercadolivre.com.br/p/MLB28389837
2026-08-02,MLB70530506,Óleo capilar Farmax Capilar hidratação de 100mL 100g,39.9,,2,MLB7273735588,1441287100,True,False,https://www.mercadolivre.com.br/p/MLB70530506
2026-08-02,MLB34124591,Óleo Capilar Ricino 60ml Fixed,21.0,,2,MLB4168331053,91565746,True,False,https://www.mercadolivre.com.br/p/MLB34124591
2026-08-02,MLB62880371,Oleo Capilar Coco Pepilon 120ml,20.99,,10,MLB4656324171,1048083636,True,False,https://www.mercadolivre.com.br/p/MLB62880371
2026-08-02,MLB53114805,Óleo Capilar Keratex Ojon 60ml,19.4,,4,MLB5513330766,1784709167,True,False,https://www.mercadolivre.com.br/p/MLB53114805
2026-08-02,MLB37700182,Óleo Capilar Alecrim Keratex 60ml,17.59,,8,MLB4558819045,1973944673,True,True,https://www.mercadolivre.com.br/p/MLB37700182
2026-08-02,MLB20817131,Softfix Mandioca Óleo Capilar 60ml,19.9,,2,MLB3352796863,48058356,True,False,https://www.mercadolivre.com.br/p/MLB20817131
2026-08-02,MLB19759798,Creme Para Pentear 500ml Betobita,57.9,,4,MLB5393348196,33439781,True,True,https://www.mercadolivre.com.br/p/MLB19759798
2026-08-02,MLB20622818,Dr.botica Creme Para Pentear 150g,69.9,,5,MLB5514252164,576670563,True,False,https://www.mercadolivre.com.br/p/MLB20622818
2026-08-02,MLB43816854,Midori Creme Para Pentear 250ml,42.0,,2,MLB3918251435,79563548,True,False,https://www.mercadolivre.com.br/p/MLB43816854
2026-08-02,MLB21559318,Creme Para Pentear Ouribel Rícino 1kg,38.0,,3,MLB4995555036,581430943,True,False,https://www.mercadolivre.com.br/p/MLB21559318
2026-08-02,MLB29260874,Leave-in Capilar Multifuncional - 120ml - Wepink,69.0,,12,MLB4975080129,89484753,True,False,https://www.mercadolivre.com.br/p/MLB29260874
2026-08-02,MLB62279922,Leave In Capilar Repair Line Hobety 150ml,36.13,39.2,7,MLB5953646950,1428996565,True,False,https://www.mercadolivre.com.br/p/MLB62279922
2026-08-02,MLB57473163,Leave-in Capilar Natural Proteção Térmica 250ml - Nuno,79.5,85.49,2,MLB5735419400,1953193561,True,False,https://www.mercadolivre.com.br/p/MLB57473163
2026-08-02,MLB23187100,Tyrrel Professional Hair Protector Leave-in Capilar Renova,74.9,,3,MLB4487352459,2705875257,True,False,https://www.mercadolivre.com.br/p/MLB23187100
2026-08-02,MLB19515339,Eudora Siage Cica Therapy Leave In Capilar 100ml,42.89,,65,MLB4804742553,2641954917,True,False,https://www.mercadolivre.com.br/p/MLB19515339
2026-08-02,MLB19918521,Leave-in Capilar Amend Luxe Creations Reparação Intensa180ml,44.03,69.9,8,MLB3958763293,766560956,True,False,https://www.mercadolivre.com.br/p/MLB19918521
2026-08-02,MLB28723288,Eudora Leave-in Capilar Selante Finalizador Siàge Liso Inten,43.64,44.99,7,MLB7017657686,2641954917,True,False,https://www.mercadolivre.com.br/p/MLB28723288
2026-08-02,MLB22562802,Eudora Siàge Cauterização Dos Lisos Leave-in Capilar 100ml,41.5,78.99,69,MLB3329353369,256886274,True,True,https://www.mercadolivre.com.br/p/MLB22562802
2026-08-02,MLB46480470,Eudora Siàge Cauterização Dos Lisos Leave-in Capilar 100ml,47.59,,3,MLB7303328056,2071286948,True,False,https://www.mercadolivre.com.br/p/MLB46480470
2026-08-02,MLB44349333,Eudora Siage Cauterizacao Dos Lisos Leave In Capilar 100ml,44.99,,2,MLB4502659425,90177717,True,False,https://www.mercadolivre.com.br/p/MLB44349333
2026-08-02,MLB59867950,Borabella Brush Fluído Escova 9x1 Leave In Capilar Spray,59.9,,7,MLB6718181634,457418724,True,False,https://www.mercadolivre.com.br/p/MLB59867950
2026-08-02,MLB19734494,O Boticario Match Science Leave-in Capilar Reconstroi 150ml,149.0,,2,MLB4964830087,733479935,True,False,https://www.mercadolivre.com.br/p/MLB19734494
2026-08-02,MLB19559047,Leave-in Capilar Uniq One Green 150ml Revlon Professional,89.9,,5,MLB2982715778,328422070,True,False,https://www.mercadolivre.com.br/p/MLB19559047
2026-08-02,MLB68658306,Kit Leave-in Capilar + Óleo Reparador Pontas Hair Vitamins,55.95,58.9,2,MLB6673411622,267660089,True,False,https://www.mercadolivre.com.br/p/MLB68658306
2026-08-02,MLB19638952,Leave In Capilar Siàge Nutri Rose Termoprotetor 100ml Eudora,52.99,,8,MLB4677232361,13935822,True,False,https://www.mercadolivre.com.br/p/MLB19638952
2026-08-02,MLB68852268,Leave-in Capilar Braé Stages Spray Multi Condicionante 60ml,28.03,28.9,2,MLB7111258144,3117850124,True,False,https://www.mercadolivre.com.br/p/MLB68852268
2026-08-02,MLB28196782,Haskell Cavalo Forte Hidra 300ml Shp/cond/leave In Capilar,185.7,,2,MLB6712634464,299010019,True,False,https://www.mercadolivre.com.br/p/MLB28196782
2026-08-02,MLB64552854,Novex Leave-in Capilar Noturno Ritual Dorama Tsubaki 120 Ml,34.9,,3,MLB6182125998,835451267,True,False,https://www.mercadolivre.com.br/p/MLB64552854
2026-08-02,MLB60725179,Leave-in Capilar Bb Cream 10 Benefícios 100ml Reparador Abso,70.0,,4,MLB6464837128,3264367679,True,False,https://www.mercadolivre.com.br/p/MLB60725179
2026-08-02,MLB29603504,Leave-in Capilar Térmico Spray Vegano 5 Em 1 Blu Magic 60ml,42.96,,3,MLB4513149524,544554429,True,True,https://www.mercadolivre.com.br/p/MLB29603504
2026-08-02,MLB20614777,Inoar Argan Oil - Ampola Capilar 45ml,19.9,,9,MLB5444893840,608039648,True,False,https://www.mercadolivre.com.br/p/MLB20614777
2026-08-02,MLB49962048,Ampola Capilar Profios Power Hidratação 15ml,19.9,,5,MLB4564440405,1134773772,True,False,https://www.mercadolivre.com.br/p/MLB49962048
2026-08-02,MLB53458449,Ampola Capilar Profios Power Reconstrução 15ml,19.9,,4,MLB6443320984,2455597592,True,False,https://www.mercadolivre.com.br/p/MLB53458449
2026-08-02,MLB44072241,Truss Shock Repair - Ampola Capilar 4x17ml,109.9,,4,MLB7087865958,289331636,True,False,https://www.mercadolivre.com.br/p/MLB44072241
2026-08-02,MLB20668053,Forever Liss Xô Frizz Ampola Capilar 15ml,23.9,,15,MLB6233011162,1554372033,True,False,https://www.mercadolivre.com.br/p/MLB20668053
2026-08-02,MLB45700521,Gel Limpeza Facial Dove Regenerative Oleosa 150ml - Unilever,39.8,41.9,4,MLB4161481499,98260507,True,False,https://www.mercadolivre.com.br/p/MLB45700521
2026-08-02,MLB69563200,Gel Limpeza Medicube Pdrn 200ml Skincare Coreano Hidratante,184.38,,26,MLB6777452188,3155405892,True,False,https://www.mercadolivre.com.br/p/MLB69563200
2026-08-02,MLB36757875,Gel Limpeza Facial Hialuronico Pele Oleosa Monange 120ml,27.0,,2,MLB6797218754,357944073,True,True,https://www.mercadolivre.com.br/p/MLB36757875
2026-08-02,MLB70222514,Kit 3x500ml Gel Limpeza Facial Vitalizy Pele Oleosa Acneica,58.91,,4,MLB6834694138,544554429,True,True,https://www.mercadolivre.com.br/p/MLB70222514
2026-08-02,MLB20567139,Gel Limpeza Facial Micelar Mandélico + Salicílico Botik 150g Oleosa Dia/noite,74.9,,12,MLB4970971107,2602819904,True,False,https://www.mercadolivre.com.br/p/MLB20567139
2026-08-02,MLB22151097,Creme Anti-idade Lucy's Rosa Mosqueta Facial FPS15,23.32,27.99,3,MLB3605635037,514767352,True,False,https://www.mercadolivre.com.br/p/MLB22151097
2026-08-02,MLB47592231,Avon Renew Ultimate Noite Creme Anti-idade 15g,45.22,49.69,6,MLB6719367360,298498166,True,False,https://www.mercadolivre.com.br/p/MLB47592231
2026-08-02,MLB70257313,Máscara Facial Argila Acalma da By Samia,62.76,78.9,2,MLB6850769722,710074486,True,False,https://www.mercadolivre.com.br/p/MLB70257313
2026-08-02,MLB61622688,Base Facial Maquiagem Rosto Bb Cream Missha - 23 Tom Bege natural,159.9,,3,MLB4695571619,3344014415,True,False,https://www.mercadolivre.com.br/p/MLB61622688
2026-08-02,MLB21634810,Pincel Para Sombra Maquiagem Marco Boni,23.51,,12,MLB5288067846,69591651,True,False,https://www.mercadolivre.com.br/p/MLB21634810
2026-08-02,MLB75885866,Jogo Conjunto Kit De Pincel Sombra Maquiagem 13 Peças Macio Amarelo,19.0,34.9,2,MLB7277440034,128116088,True,True,https://www.mercadolivre.com.br/p/MLB75885866
2026-08-02,MLB59312933,Jogo Conjunto Kit De Pincel Sombra Maquiagem 13 Peças Macio Cor Bordô,19.0,,3,MLB4308258743,192095070,True,True,https://www.mercadolivre.com.br/p/MLB59312933
2026-08-02,MLB59309563,Jogo Conjunto Kit De Pincel Sombra Maquiagem 13 Peças Macio Cor Preto,17.99,,6,MLB6889595758,3321092064,True,True,https://www.mercadolivre.com.br/p/MLB59309563
2026-08-02,MLB46112585,Máscara Cílios Vivai Glam Preto Volume Alongamento,21.99,,6,MLB4220868043,2704465107,True,False,https://www.mercadolivre.com.br/p/MLB46112585
2026-08-02,MLB42341040,Mascara Cílios Soul Turbo - Eudora - Cor Preto,59.0,,3,MLB4264984065,268123701,True,False,https://www.mercadolivre.com.br/p/MLB42341040
2026-08-02,MLB22950778,Máscara Cílios Big Bang 10g Cor Preto,89.9,,2,MLB4525198159,204780036,True,False,https://www.mercadolivre.com.br/p/MLB22950778
2026-08-02,MLB10481237,"Máscara Cílios Sensacionais Lavável Preto Maybelline NY 9,5ml",54.6,85.59,7,MLB1552407305,480265022,True,True,https://www.mercadolivre.com.br/p/MLB10481237
2026-08-02,MLB45481915,Máscara Cílios Preto Prova D'Água Febella Curvo Volume,21.09,,5,MLB6782464732,3266396143,True,False,https://www.mercadolivre.com.br/p/MLB45481915
2026-08-02,MLB74974187,NIINA SECR MASCARA CILIOS SUPER BOLD 10G,58.8,,3,MLB7174432254,3516900492,True,False,https://www.mercadolivre.com.br/p/MLB74974187
2026-08-02,MLB61097395,Kit Vizzela Cherry Máscara Cílios Bordô + Lapiseira Retrátil,98.8,,2,MLB5848770432,275631691,True,True,https://www.mercadolivre.com.br/p/MLB61097395
2026-08-02,MLB27058775,Mascara Cilios Vizzela No Panda Define E Alonga - Preto,58.9,,2,MLB6937630722,574305034,True,False,https://www.mercadolivre.com.br/p/MLB27058775
2026-08-02,MLB10452505,Máscara Cílios Mary Kay Lash Intensity Volumizador Preto 9g,75.0,,19,MLB7131820152,208518560,True,False,https://www.mercadolivre.com.br/p/MLB10452505
2026-08-02,MLB22950786,Máscara Cílios Safira Incolor Modeladora Efeito Boneca 7ml,19.3,,3,MLB4338831765,1883865058,True,False,https://www.mercadolivre.com.br/p/MLB22950786
2026-08-02,MLB24577156,Kit Rímel Tango 4D Preto Máscara Cílios Prova D'água 17g,15.0,,22,MLB4841719593,342252404,True,True,https://www.mercadolivre.com.br/p/MLB24577156
2026-08-02,MLB45224574,Máscara Cílios Alongadora Color Trend Super Looong Preto 7ml,25.79,,9,MLB6971396210,1238780115,True,False,https://www.mercadolivre.com.br/p/MLB45224574
2026-08-02,MLB51971499,Máscara Cílios Febella Max Volume Marrom Efeito Natural,26.99,,2,MLB4889111091,3113666816,True,False,https://www.mercadolivre.com.br/p/MLB51971499
2026-08-02,MLB65978551,Máscara Cílios Kiko Milano Unmeasurable Length Prova D'água Preto,109.0,,2,MLB4912035355,432482474,True,False,https://www.mercadolivre.com.br/p/MLB65978551
2026-08-02,MLB44149361,pó compacto Ruby Rose Glass Pó Compacto,24.5,,3,MLB6807820834,141318365,True,False,https://www.mercadolivre.com.br/p/MLB44149361
2026-08-02,MLB24206229,Base de maquiagem em pó compacto Dailus Pó compacto ultrafino Pó compacto ultrafino tom d4 claro - 10g,21.59,69.99,16,MLB5065254762,1930606443,True,True,https://www.mercadolivre.com.br/p/MLB24206229
2026-08-02,MLB24206226,Base de maquiagem em pó compacto Dailus Pó compacto ultrafino Pó compacto ultrafino tom d2 claro - 10g,21.0,69.99,14,MLB5065190372,1930606443,True,True,https://www.mercadolivre.com.br/p/MLB24206226
2026-08-02,MLB24206231,Base de maquiagem em pó compacto Dailus Pó compacto ultrafino Pó compacto ultrafino tom d6 medio - 10g,22.0,69.99,17,MLB4978881596,116755388,True,True,https://www.mercadolivre.com.br/p/MLB24206231
2026-08-02,MLB37655366,Mostruário Expositor Esmalte Unha Stiletto Transparente 50un,20.11,22.99,2,MLB5820176788,1628085650,True,True,https://www.mercadolivre.com.br/p/MLB37655366
2026-08-02,MLB25741623,Palito Plana Silicone Belliz Company Remoção Excesso Esmalte Unha,22.05,,4,MLB5271089060,1486994175,True,False,https://www.mercadolivre.com.br/p/MLB25741623
2026-08-02,MLB39124617,200un Anel Expositor Mostruário Cor Esmalte Unha Artificial,38.47,,3,MLB5020807054,528050686,True,True,https://www.mercadolivre.com.br/p/MLB39124617
2026-08-02,MLB47852325,Mesinha Manicure Completa C/ Gaveta Esmalte Unha Em Gel Mdp Cor Branco,130.0,,2,MLB4936096421,3482197823,True,False,https://www.mercadolivre.com.br/p/MLB47852325
2026-08-02,MLB66731987,Esmalte Unha Em Gel Acrigel Fibra Blindagem Real Love Light Rosa-17,21.9,,2,MLB4536303053,318095873,True,True,https://www.mercadolivre.com.br/p/MLB66731987
2026-08-02,MLB36811176,Kit Maquiagem Completo Profissional Sarahs Beauty,56.46,,3,MLB4702794801,1137568979,True,False,https://www.mercadolivre.com.br/p/MLB36811176
2026-08-02,MLB37975806,Kit Maquiagem Tk-1693 Toy King,58.42,,2,MLB6620176212,91989468,True,False,https://www.mercadolivre.com.br/p/MLB37975806
2026-08-02,MLB39318055,Kit Maquiagem Terror Halloween Zumbi Carnaval Cosplay Slug Maquiagem,31.04,37.73,3,MLB3815167615,709903189,True,False,https://www.mercadolivre.com.br/p/MLB39318055
2026-08-02,MLB36228253,Kit Maquiagem de Terror Slug Kit Mágico 2 Peças Hipoalergênico,33.33,35.09,3,MLB5967890326,760739443,True,False,https://www.mercadolivre.com.br/p/MLB36228253
2026-08-02,MLB53469027,Kit Maquiagem Portátil Díario Rosa Minnie Mousedisney Fenzza,58.9,,5,MLB6214678024,1111314041,True,False,https://www.mercadolivre.com.br/p/MLB53469027
2026-08-02,MLB36735934,Lápis Sobrancelha Gobrow Ultrafino Dark Brown Ruby Kisses,32.16,34.9,3,MLB4803214071,1082450985,True,True,https://www.mercadolivre.com.br/p/MLB36735934
2026-08-02,MLB57619995,Lápis Sobrancelha com Gel Fixador Melu By Ruby Rose,25.0,,4,MLB6634305412,674579220,True,False,https://www.mercadolivre.com.br/p/MLB57619995
2026-08-02,MLB73963356,Kiko Milano Flirt Alert Lápis Sobrancelha 2em1 Cor 01 Soft 01 Soft Blonde Energy,199.0,,2,MLB4964586513,1288533,True,False,https://www.mercadolivre.com.br/p/MLB73963356
2026-08-02,MLB66831597,4you Primer Facial 30ml - Océane 4you Primer Facial,62.9,,3,MLB4708596261,532003560,True,False,https://www.mercadolivre.com.br/p/MLB66831597
2026-08-02,MLB39978353,Primer Facial Natural Primer 4you Océane 30g Tom Do Primer Sem Cor,49.9,,6,MLB3909505963,532003560,True,False,https://www.mercadolivre.com.br/p/MLB39978353
2026-08-02,MLB39768110,Primer Facial - Blur Primer Océane Edition 30ml,89.9,,3,MLB4477329241,3206226130,True,False,https://www.mercadolivre.com.br/p/MLB39768110
2026-08-02,MLB29771250,Avon Color Trend - Iluminador Facial Holográfico - Digital,29.9,,3,MLB6791994968,243347184,True,False,https://www.mercadolivre.com.br/p/MLB29771250
2026-08-02,MLB43787511,Kit 12 Blush Iluminador Facial Kyrav Maquiagem,34.99,,2,MLB4896781415,1311123352,True,False,https://www.mercadolivre.com.br/p/MLB43787511
2026-08-02,MLB46550471,Iluminador Facial Compacto Celestial Shine Ruby Rose Hbm701,19.25,20.27,10,MLB4459731093,1464969,True,False,https://www.mercadolivre.com.br/p/MLB46550471
2026-08-02,MLB35160300,Pó Iluminador Facial Maquiagem Com Aplicador Magic Esponja,19.0,22.9,2,MLB5291684190,372158104,True,False,https://www.mercadolivre.com.br/p/MLB35160300
2026-08-02,MLB38135618,Máscara Capilar Recarga De Hidratação 500g,31.35,33.0,15,MLB4880770633,2158156156,True,False,https://www.mercadolivre.com.br/p/MLB38135618
2026-08-02,MLB61744963,Óleo Capilar Oil Reflections 30ml,89.15,161.77,2,MLB5905067798,787909050,True,False,https://www.mercadolivre.com.br/p/MLB61744963
2026-08-02,MLB34852358,Máscara Cílios Volumizador Preto À Prova D'Água Febella MA3041,22.49,,9,MLB4655170501,3184641217,True,False,https://www.mercadolivre.com.br/p/MLB34852358
2026-08-02,MLB38055977,Shampoo Profissional Blonde 1000ml Agilise,108.55,,2,MLB4865273041,3419374228,True,False,https://www.mercadolivre.com.br/p/MLB38055977
2026-08-02,MLB29693756,Creme Para Pentear Kolene Curvaturas 500ml,16.09,18.9,18,MLB4936341494,1743274962,True,True,https://www.mercadolivre.com.br/p/MLB29693756
2026-08-02,MLB61988020,Gloss Labial Liphoney Mel,17.9,78.9,16,MLB4898868329,645963706,True,True,https://www.mercadolivre.com.br/p/MLB61988020
2026-08-02,MLB57351161,Gloss Labial Hidratação Labial Brilho Mel,20.33,,4,MLB7304135136,2101770684,True,False,https://www.mercadolivre.com.br/p/MLB57351161
2026-08-02,MLB26414831,Máscara Facial De Argila Natural Ricca,21.99,,2,MLB4887840443,2071286948,True,False,https://www.mercadolivre.com.br/p/MLB26414831
2026-08-02,MLB22225761,Natura Faces - Máscara Cílios - Mega Fantástica Preto,33.58,,3,MLB4295411849,268123701,True,False,https://www.mercadolivre.com.br/p/MLB22225761
2026-08-02,MLB20801919,Gel Limpeza Facial Profuse Nutrel Sensitive Pele Sensível Dia/Noite 150g,58.9,,22,MLB4256577803,764301127,True,False,https://www.mercadolivre.com.br/p/MLB20801919
2026-08-02,MLB19769901,Loção Capilar Progressiva Pindorama 120ml,28.99,,11,MLB3722999462,307036929,True,False,https://www.mercadolivre.com.br/p/MLB19769901
2026-08-02,MLB32609622,Kellan Smooth Passo 1 Shampoo Profissional 1l,65.0,,2,MLB3651403207,428118896,True,False,https://www.mercadolivre.com.br/p/MLB32609622
2026-08-02,MLB42455806,"Shampoo Profissional Babosa 1,9l - Kelma",23.9,,3,MLB6658162452,3391774,True,True,https://www.mercadolivre.com.br/p/MLB42455806
2026-08-02,MLB20562815,Shampoo Profissional Babosa Facinatus Fortalecimento,42.99,,2,MLB3906553611,530706461,True,False,https://www.mercadolivre.com.br/p/MLB20562815
2026-08-02,MLB20187397,Shampoo Profissional Lavatório 2500 Ml Limpeza Profunda,210.21,,2,MLB5351085668,722683659,True,False,https://www.mercadolivre.com.br/p/MLB20187397
2026-08-02,MLB20335700,Condicionador Hidratação Profunda Vitallederm 300ml,69.9,,4,MLB6816025638,50706999,True,False,https://www.mercadolivre.com.br/p/MLB20335700
2026-08-02,MLB52965346,Kit Shampoo+ Condicionador+ Hidratação+fluido Escova-trivitt,194.51,249.38,2,MLB5829779184,13604495,True,False,https://www.mercadolivre.com.br/p/MLB52965346
2026-08-02,MLB29607113,Condicionador Hidratação Equilibrante Patauá300ml Loccitane,59.9,,8,MLB4545582661,434430484,True,False,https://www.mercadolivre.com.br/p/MLB29607113
2026-08-02,MLB20259017,Condicionador Hidratação Intensiva - Arvensis - 300ml,56.61,,10,MLB5352545556,1514289402,True,False,https://www.mercadolivre.com.br/p/MLB20259017
2026-08-02,MLB22373275,TRESemmé Condicionador Hidratação Profunda 400ml,32.69,40.79,5,MLB3392696497,179105330,True,False,https://www.mercadolivre.com.br/p/MLB22373275
2026-08-02,MLB27678584,TRESemmé Condicionador Hidratação Profunda 650ml,30.46,44.59,8,MLB4184499792,480265022,True,True,https://www.mercadolivre.com.br/p/MLB27678584
2026-08-02,MLB34696930,Kit Lowell LisoMágico Shampoo Condicionador Hidratação Alisamento,151.8,,2,MLB5230497536,1898091970,True,False,https://www.mercadolivre.com.br/p/MLB34696930
2026-08-02,MLB45572007,Dacca Kit Shampoo Condicionador Hidratação Protetor Térmico,104.0,195.89,2,MLB3963056909,163129478,True,True,https://www.mercadolivre.com.br/p/MLB45572007
2026-08-02,MLB36478561,Condicionador Hidratação Equilibrante Patauá 50ml,45.01,47.38,2,MLB7069522880,1709561750,True,True,https://www.mercadolivre.com.br/p/MLB36478561
2026-08-02,MLB20817880,Baby Dove Condicionador Hidratação Enriquecida 200ml,16.99,19.9,6,MLB3696509848,480265022,True,True,https://www.mercadolivre.com.br/p/MLB20817880
2026-08-02,MLB19769465,Máscara Capilar Hidratação Betobita 300g,53.9,,2,MLB6182423128,3061553325,True,False,https://www.mercadolivre.com.br/p/MLB19769465
2026-08-02,MLB39006259,Máscara Capilar Siàge Hidratação Micelar 250g,62.99,,7,MLB4646779253,1786507632,True,False,https://www.mercadolivre.com.br/p/MLB39006259
2026-08-02,MLB23187259,Máscara Capilar Hidratação Quiabo Vitiss 500g,52.28,53.9,2,MLB5270181014,178760490,True,False,https://www.mercadolivre.com.br/p/MLB23187259
2026-08-02,MLB61272803,Máscara Capilar Hidratação Intensiva Arvensis 300g,58.02,,8,MLB6815965018,3395464747,True,False,https://www.mercadolivre.com.br/p/MLB61272803
2026-08-02,MLB19760888,Mascara Capilar Hidrataçao 250g Meu Cronograma,44.99,,4,MLB5129271760,60448080,True,False,https://www.mercadolivre.com.br/p/MLB19760888
2026-08-02,MLB66383651,Escova Progressiva Capilar Vegana Burix 1l Prohall +,499.8,,2,MLB7253280248,321983015,True,True,https://www.mercadolivre.com.br/p/MLB66383651
2026-08-02,MLB68726370,Progressiva Capilar Vegana 500ml S/ Formol Agilcap Belletonn,154.54,179.9,2,MLB6781688500,107354664,True,False,https://www.mercadolivre.com.br/p/MLB68726370
2026-08-02,MLB28456268,Progressiva Capilar 0% Formol Orgânica 250ml Cabelos Lisos,78.85,,2,MLB6184926982,288905687,True,False,https://www.mercadolivre.com.br/p/MLB28456268
2026-08-02,MLB20785262,Loção Capilar Progressiva Camelia Formula Original,25.9,,5,MLB4802992711,1441287100,True,False,https://www.mercadolivre.com.br/p/MLB20785262
2026-08-02,MLB53230065,Kit Cronograma Capilar Pós Progressiva - Aneethun,264.17,278.08,5,MLB4159294945,1744157697,True,False,https://www.mercadolivre.com.br/p/MLB53230065
2026-08-02,MLB25713591,Óleo capilr negra rosa/ óleo capilar rosa mosqueta/ blend de óleo capilar negra rosa,27.49,49.99,5,MLB4923459367,533931037,True,False,https://www.mercadolivre.com.br/p/MLB25713591
2026-08-02,MLB37517467,Óleo Capilar Nutrição Restauração Tratamento Capilar 60ml,23.9,,2,MLB4665080165,3302335763,True,False,https://www.mercadolivre.com.br/p/MLB37517467
2026-08-02,MLB28389837,Óleo Capilar 50ml - Metal Detox,195.9,,3,MLB4692874291,3347722799,True,False,https://www.mercadolivre.com.br/p/MLB28389837
2026-08-02,MLB70530506,Óleo capilar Farmax Capilar hidratação de 100mL 100g,39.9,,2,MLB7273735588,1441287100,True,False,https://www.mercadolivre.com.br/p/MLB70530506
2026-08-02,MLB34124591,Óleo Capilar Ricino 60ml Fixed,21.0,,2,MLB4168331053,91565746,True,False,https://www.mercadolivre.com.br/p/MLB34124591
