data,product_id,nome,preco,n_ofertas,item_id,seller_id,frete_gratis,full,permalink
2026-07-13,MLB65008435,Calça Jeans Masculina Tradicional Elastano Premium Skinny Preto Meteoro 44,38.27,1,MLB6279267866,292362590,True,False,https://www.mercadolivre.com.br/p/MLB65008435
2026-07-13,MLB54241892,50 Zíper Metal 18cm Para Calça Jeans Preto,95.0,1,MLB4184078501,242179830,True,False,https://www.mercadolivre.com.br/p/MLB54241892
2026-07-13,MLB65008430,Calça Jeans Masculina Slim Tradicional Elastano Premium Azul 02 Meteoro 42,78.9,1,MLB6284571362,292362590,True,False,https://www.mercadolivre.com.br/p/MLB65008430
2026-07-13,MLB46108838,100 Zíper Metal 18cm Para Calça Jeans Preto Atacado,222.75,1,MLB4266177929,242179830,True,False,https://www.mercadolivre.com.br/p/MLB46108838
2026-07-13,MLB74321764,Conjunto Bata Com Calça Jeans Trick Nick Bege,119.51,1,MLB7010890956,328506864,True,False,https://www.mercadolivre.com.br/p/MLB74321764
2026-07-13,MLB65008439,Calça Jeans Masculina Tradicional Elastano Premium Skinny Preto Meteoro 42,78.9,1,MLB6279434826,292362590,True,False,https://www.mercadolivre.com.br/p/MLB65008439
2026-07-13,MLB47364268,Colmeia Organizadora Calça Jeans Bermuda Jeans Cristal Cor Transparente,53.6,1,MLB5830668342,669937898,True,False,https://www.mercadolivre.com.br/p/MLB47364268
2026-07-13,MLB73966795,Conjunto Camisa Xadrez E Calça Jeans Infantil/juvenil Menino Cor Grafite calça escura,131.93,1,MLB4791081455,75169483,True,False,https://www.mercadolivre.com.br/p/MLB73966795
2026-07-13,MLB72869448,Conjunto Camisa Xadrez E Calça Jeans Infantil/juvenil Menino Cor Azul Calça Escura,131.93,1,MLB6924287128,75169483,True,False,https://www.mercadolivre.com.br/p/MLB72869448
2026-07-13,MLB73976156,Conjunto Camisa Xadrez E Calça Jeans Infantil/juvenil Menino Cor Vermelho Calça clara,131.93,1,MLB4791081443,75169483,True,False,https://www.mercadolivre.com.br/p/MLB73976156
2026-07-13,MLB49831247,100 Zíper Metal Trava Automática 18cm Para Calça Jeans Cor Branco,109.0,4,MLB4130805085,242179830,True,False,https://www.mercadolivre.com.br/p/MLB49831247
2026-07-13,MLB68490485,Bermuda Térmica Masculina Kipsta Azul-Branco (G),100.99,1,MLB6739327542,546392726,True,False,https://www.mercadolivre.com.br/p/MLB68490485
2026-07-13,MLB73875835,Bermuda De Compressão Masculina Emana Modelleskin para Pós-operatório Nude,229.25,1,MLB4787627785,401460778,True,False,https://www.mercadolivre.com.br/p/MLB73875835
2026-07-13,MLB65138784,Bermuda Cinta Modeladora Masculina Compressão Cós Alto Forte Cor Preto Tamanho Gg,44.13,1,MLB4455446433,220104546,True,False,https://www.mercadolivre.com.br/p/MLB65138784
2026-07-13,MLB65132898,Bermuda Cinta Modeladora Masculina Compressão Cós Alto Forte Cor Preto Tamanho M,44.13,1,MLB4455101753,220104546,True,False,https://www.mercadolivre.com.br/p/MLB65132898
2026-07-13,MLB73118930,Bermuda Cinta Modeladora Masculina Compressão Cós Alto Forte Cor Preto Tamanho G,42.44,1,MLB6940078246,220104546,True,True,https://www.mercadolivre.com.br/p/MLB73118930
2026-07-13,MLB74912551,Bermuda Cinta Modeladora Masculina Compressão Cós Alto Forte Cor Preto Tamanho G1,42.44,2,MLB7085248224,220104546,True,True,https://www.mercadolivre.com.br/p/MLB74912551
2026-07-13,MLB74569708,Bermuda Cinta Modeladora Masculina Compressão Cós Alto Forte Cor Preto Tamanho M,42.44,1,MLB7041631220,220104546,True,True,https://www.mercadolivre.com.br/p/MLB74569708
2026-07-13,MLB61782827,"Bermuda Neoprene 1,5mm Flex Masculina Conforto Estilo Vopen Cor Grafite Tamanho 42",229.0,2,MLB4293084453,222914700,True,False,https://www.mercadolivre.com.br/p/MLB61782827
2026-07-13,MLB61443539,"Bermuda Neoprene 1,5mm Flex Masculina Conforto Estilo Vopen Cor Grafite Tamanho 36",229.0,2,MLB4281153913,222914700,True,False,https://www.mercadolivre.com.br/p/MLB61443539
2026-07-13,MLB61772729,"Bermuda Neoprene 1,5mm Flex Masculina Conforto Estilo Vopen Cor Preto Tamanho 38",229.0,2,MLB5909504660,222914700,True,False,https://www.mercadolivre.com.br/p/MLB61772729
2026-07-13,MLB60048172,"Tecido Nylon Impermeável 20d 1,5m Vermelho Para Jaqueta Corta Vento",184.54,1,MLB5791742396,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60048172
2026-07-13,MLB59183995,"Tecido Nylon 20d Preto Impermeável 1,5m Larg Para Jaqueta Corta Vento",184.54,1,MLB5774104152,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB59183995
2026-07-13,MLB60051771,4m - Tecido Nylon 20d Impermeável Para Jaqueta Corta Vento Cor Branco,184.54,1,MLB5799133838,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60051771
2026-07-13,MLB60077073,"Tecido Nylon Impermeável 20d Azul-marinho Para Jaqueta Corta Vento 1,50m",184.54,1,MLB4253586461,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60077073
2026-07-13,MLB60071614,4m - Tecido Nylon 20d Impermeável Para Jaqueta Corta Vento Cor Marrom,184.54,1,MLB5796862084,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60071614
2026-07-13,MLB60059560,4m - Tecido Nylon 20d Impermeável Para Jaqueta Corta Vento Cor Royal,184.54,1,MLB4250433367,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60059560
2026-07-13,MLB60189312,4m - Tecido Nylon 20d Impermeável Para Jaqueta Corta Vento Cor Vinho / Bordo,184.54,1,MLB5827197098,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60189312
2026-07-13,MLB60077836,4m - Tecido Nylon 20d Impermeável Para Jaqueta Corta Vento Cor Verde Militar,184.54,1,MLB5799198798,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60077836
2026-07-13,MLB74871570,Molde para Jaqueta Corta Vento Gola Alta Masculina em PDF,88.9,1,MLB4840121557,84320815,True,False,https://www.mercadolivre.com.br/p/MLB74871570
2026-07-13,MLB60058317,4m - Tecido Nylon 20d Impermeável Para Jaqueta Corta Vento Cor Mais De Uma Cor (acima De 2 Unidades),184.54,1,MLB5792299742,1875452174,True,False,https://www.mercadolivre.com.br/p/MLB60058317
2026-07-13,MLB74457343,Molde Jaqueta Masculina Corta Vento Digital P/m/g/gg/xg,88.9,1,MLB7032025718,84320815,True,False,https://www.mercadolivre.com.br/p/MLB74457343
2026-07-13,MLB75288584,"Molde Jaqueta Masculina Com Recorte, Corta Vento Digital P/m/g/gg/xg",88.9,1,MLB7132149372,84320815,True,False,https://www.mercadolivre.com.br/p/MLB75288584
2026-07-13,MLB74710592,Conjunto Infantil Inverno Jaqueta Puffer Bobojaco Corta Vent Cor Rosa,144.51,1,MLB7071178256,92508496,True,False,https://www.mercadolivre.com.br/p/MLB74710592
2026-07-13,MLB73007550,Conjunto Infantil Masculino De Inverno Moletom Storks Preto 6,95.93,1,MLB4757242855,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73007550
2026-07-13,MLB74009347,Conjunto Infantil Inverno Masculino Moletom Faixas Laterais Preto 6,94.96,1,MLB4793734463,779715356,True,False,https://www.mercadolivre.com.br/p/MLB74009347
2026-07-13,MLB73010926,Conjunto Infantil De Inverno Masculino Moletom Tricolor Preto 6,94.96,1,MLB4757243255,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73010926
2026-07-13,MLB73002005,Conjunto Infantil De Inverno Masculino Moletom Tricolor Verde 4,94.96,1,MLB6927689958,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73002005
2026-07-13,MLB72225943,Conjunto Infantil Inverno Masculino Moletom Faixas Laterais Preto 3,94.96,1,MLB4740429959,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72225943
2026-07-13,MLB72745939,Conjunto Infantil De Inverno Masculino Moletom Tricolor Verde 6,94.96,1,MLB4745117977,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72745939
2026-07-13,MLB73032399,Conjunto Infantil De Inverno Masculino Moletom Tricolor Verde 10,97.9,1,MLB6935208360,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73032399
2026-07-13,MLB72996610,Conjunto Infantil De Inverno Masculino Moletom Tricolor Verde 8,94.47,1,MLB6935274216,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72996610
2026-07-13,MLB72745204,Conjunto Infantil De Inverno Masculino Moletom Tricolor Preto 4,94.96,1,MLB4744737231,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72745204
2026-07-13,MLB73163199,Conjunto Infantil Masculino De Inverno Moletom Storks Preto 2,95.93,1,MLB4769610631,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73163199
2026-07-13,MLB72751999,Conjunto Infantil Masculino De Inverno Moletom Storks Preto 8,95.37,1,MLB6914247920,779715356,True,False,https://www.mercadolivre.com.br/p/MLB72751999
2026-07-13,MLB74473391,Conjunto Infantil Inverno Masculino Moletom Faixas Laterais Chumbo 4,95.37,1,MLB4812788759,779715356,True,False,https://www.mercadolivre.com.br/p/MLB74473391
2026-07-13,MLB73157323,Conjunto Infantil Inverno Masculino Moletom Faixas Laterais Preto 4,95.93,1,MLB6948407344,779715356,True,False,https://www.mercadolivre.com.br/p/MLB73157323
